customer_id,loan_amount_ngn,tenure_months,interest_rate,age,gender,employment_status,monthly_income_ngn,residence_type,bureau_score,existing_loans_count,debt_to_income_ratio,mobile_phone_usage_days,savings_balance_ngn,loan_purpose,region,application_channel,default_target
CUST002713,66160,12,0.185,53,F,Self-employed,39125,Owned,457,3,0.026,894,3200,Education,North-Central,Branch,0
CUST002714,6773,6,0.327,58,F,Employed,411775,Owned,347,0,0.001,1399,29325,Emergency,South-West,Online,0
CUST002715,56453,3,0.247,67,M,Employed,93694,Rented,377,0,0.05,1156,305271,Emergency,South-West,Online,0
CUST002716,2921,12,0.225,33,F,Unemployed,57737,Owned,416,2,0.001,1107,6425,Emergency,North-Central,Agent,0
CUST002717,76926,24,0.275,24,M,Self-employed,20338,Owned,123,1,0.043,209,6700,Education,North-East,Agent,0
CUST002718,105059,12,0.252,49,M,Employed,73234,Owned,360,1,0.03,1096,6656,Emergency,South-East,Online,0
CUST002719,17839,6,0.291,42,M,Self-employed,423095,Family,188,0,0.002,1239,23633,Emergency,South-South,Agent,0
CUST002720,42119,6,0.262,61,F,Employed,7242,Family,251,1,0.254,1513,2153,Education,South-South,Agent,0
CUST002721,378885,6,0.299,43,M,Self-employed,53181,Rented,415,0,0.355,129,6204,Business,South-West,Online,0
CUST002722,19793,12,0.325,53,F,Self-employed,39936,Rented,623,4,0.013,45,3039,Business,North-East,Online,0
CUST002723,10191,3,0.213,70,M,Self-employed,13083,Rented,288,0,0.055,1102,5775,Emergency,North-West,Online,0
CUST002724,214914,12,0.236,45,F,Self-employed,26440,Owned,299,0,0.16,1406,58742,Consumer,South-South,Agent,0
CUST002725,382737,6,0.254,61,M,Employed,147015,Rented,293,0,0.11,201,2384,Business,South-West,Agent,0
CUST002726,36476,12,0.344,29,F,Self-employed,33086,Rented,277,1,0.032,270,43230,Business,South-South,Agent,0
CUST002727,122241,24,0.242,43,F,Self-employed,204327,Rented,207,1,0.006,333,4979,Business,North-East,Online,0
CUST002728,181638,6,0.245,21,M,Employed,42114,Family,55,0,0.176,769,4586,Business,South-South,Agent,0
CUST002729,14898,6,0.291,61,F,Employed,54975,Family,266,3,0.013,271,5357,Emergency,North-West,Branch,0
CUST002730,20284,12,0.251,40,M,Employed,158651,Rented,133,0,0.003,1047,82633,Emergency,North-East,Online,0
CUST002731,159062,12,0.342,57,F,Self-employed,52070,Family,187,1,0.087,1459,13768,Emergency,North-West,Online,0
CUST002732,274310,12,0.332,41,F,Self-employed,81702,Owned,236,1,0.093,408,1358,Consumer,South-East,Agent,0
CUST002733,71357,12,0.267,48,M,Self-employed,34873,Family,168,0,0.046,1437,23578,Business,North-Central,Agent,0
CUST002734,12634,3,0.29,47,F,Self-employed,43031,Family,262,1,0.028,1787,5237,Emergency,South-South,Agent,0
CUST002735,394144,12,0.19,20,M,Employed,143199,Rented,347,2,0.044,85,11001,Business,North-Central,Online,0
CUST002736,19203,3,0.298,33,F,Employed,26556,Rented,281,1,0.072,493,1676,Emergency,North-Central,Agent,0
CUST002737,24290,24,0.3,51,F,Employed,18183,Family,337,1,0.017,1119,1383,Education,South-East,Agent,0
CUST002738,54764,6,0.241,55,F,Employed,43222,Owned,94,3,0.051,775,10709,Medical,South-West,Online,0
CUST002739,234448,12,0.217,45,F,Employed,58291,Owned,340,5,0.073,1067,4129,Emergency,North-West,Online,0
CUST002740,101191,6,0.336,66,F,Employed,20358,Rented,77,1,0.278,1763,6262,Emergency,South-West,Online,0
CUST002741,59744,6,0.253,61,F,Employed,288634,Owned,500,0,0.009,621,8842,Education,South-West,Online,0
CUST002742,63319,6,0.291,58,F,Employed,73876,Rented,314,0,0.042,676,2615,Education,South-West,Online,0
CUST002743,38262,12,0.186,65,F,Employed,24543,Rented,287,2,0.024,189,134835,Business,South-West,Online,0
CUST002744,70952,12,0.25,24,F,Unemployed,106455,Owned,497,0,0.014,197,66649,Emergency,North-East,Online,0
CUST002745,1745,12,0.319,25,F,Self-employed,170439,Rented,93,1,0,1402,34857,Medical,North-Central,Branch,0
CUST002746,25439,6,0.246,24,F,Employed,17951,Rented,219,0,0.058,1438,27480,Medical,North-East,Online,0
CUST002747,48512,12,0.283,70,M,Employed,102689,Owned,570,4,0.011,393,16310,Business,South-West,Online,0
CUST002748,9125,12,0.216,54,M,Self-employed,33918,Rented,165,0,0.005,1023,5625,Medical,North-Central,Online,0
CUST002749,57733,3,0.251,24,M,Unemployed,101345,Rented,227,2,0.048,234,5917,Medical,North-West,Online,0
CUST002750,28413,6,0.338,67,Other,Employed,584642,Rented,409,1,0.003,1322,12180,Emergency,North-Central,Branch,0
CUST002751,298513,6,0.276,35,M,Employed,26070,Family,198,0,0.527,1591,8990,Business,North-Central,Online,0
CUST002752,239815,6,0.333,65,F,Employed,80792,Family,423,2,0.165,1649,1602,Business,South-West,Online,0
CUST002753,20765,6,0.333,56,F,Self-employed,6571,Rented,234,0,0.175,1440,10190,Business,South-West,Agent,0
CUST002754,30302,12,0.341,38,Other,Employed,528964,Rented,321,0,0.002,798,2283,Business,South-South,Online,0
CUST002755,33231,6,0.332,51,F,Employed,5868,Family,243,0,0.313,358,9007,Business,South-West,Agent,0
CUST002756,21120,12,0.181,66,M,Employed,72078,Owned,407,1,0.004,1237,7144,Consumer,North-East,Agent,0
CUST002757,45891,24,0.339,44,M,Employed,184106,Family,363,0,0.004,283,3848,Business,South-South,Branch,0
CUST002758,14618,12,0.203,25,F,Employed,54542,Owned,170,1,0.005,1040,3376,Emergency,North-Central,Online,0
CUST002759,9351,12,0.187,51,F,Self-employed,39647,Owned,410,4,0.004,252,5884,Business,South-South,Online,0
CUST002760,76669,3,0.189,35,F,Self-employed,52024,Rented,374,0,0.093,801,21406,Business,South-West,Online,0
CUST002761,77298,12,0.239,68,F,Employed,42635,Rented,270,0,0.036,439,20627,Business,South-West,Agent,0
CUST002762,13833,6,0.286,69,M,Self-employed,9779,Family,129,0,0.067,430,12261,Emergency,South-South,Agent,0
CUST002763,106343,12,0.248,58,F,Employed,4006,Rented,147,0,0.548,1545,853,Business,North-West,Online,0
CUST002764,17019,24,0.184,29,M,Employed,207561,Rented,673,3,0.001,601,56741,Business,South-South,Online,0
CUST002765,49207,12,0.261,39,F,Self-employed,24568,Rented,598,0,0.044,1643,3684,Business,South-South,Branch,0
CUST002766,97188,12,0.255,68,M,Employed,58237,Owned,182,0,0.035,878,32147,Business,North-Central,Online,0
CUST002767,34879,6,0.309,57,M,Employed,14995,Family,467,3,0.12,732,8776,Business,South-South,Online,0
CUST002768,62673,3,0.228,39,F,Employed,42481,Rented,295,0,0.112,1232,5277,Business,North-West,Agent,0
CUST002769,19541,12,0.217,25,F,Employed,145109,Rented,210,1,0.002,1668,6634,Medical,North-East,Online,0
CUST002770,28688,3,0.224,59,Other,Self-employed,33667,Rented,155,0,0.064,1003,1671,Consumer,North-West,Agent,0
CUST002771,28366,12,0.232,45,F,Self-employed,244640,Owned,236,3,0.002,825,1286,Education,South-East,Agent,0
CUST002772,14825,3,0.282,67,M,Employed,69645,Family,476,0,0.02,1256,2827,Emergency,North-West,Branch,0
CUST002773,29374,12,0.26,64,F,Employed,61831,Owned,360,0,0.01,1270,7053,Business,South-West,Branch,0
CUST002774,5662,3,0.237,49,F,Self-employed,84568,Rented,687,3,0.005,1196,2733,Education,South-West,Online,0
CUST002775,20143,12,0.244,28,F,Employed,79739,Owned,79,1,0.005,234,78492,Business,North-West,Online,0
CUST002776,25800,12,0.243,38,F,Employed,113984,Rented,308,0,0.005,130,1351,Education,South-East,Branch,0
CUST002777,26704,6,0.345,43,M,Self-employed,48919,Owned,238,1,0.031,555,53840,Consumer,South-West,Agent,0
CUST002778,27179,6,0.22,31,M,Self-employed,22470,Family,315,1,0.044,608,6542,Education,South-South,Branch,0
CUST002779,33721,6,0.319,32,F,Employed,244820,Rented,609,0,0.007,972,29226,Emergency,South-West,Online,0
CUST002780,64558,6,0.3,31,M,Employed,178166,Rented,668,4,0.018,766,6129,Business,North-Central,Agent,0
CUST002781,103716,6,0.181,29,F,Employed,89171,Rented,417,2,0.035,1203,23105,Consumer,South-East,Online,0
CUST002782,16651,6,0.349,53,M,Unemployed,170479,Owned,123,1,0.006,51,3430,Business,South-West,Online,0
CUST002783,8571,12,0.309,20,F,Self-employed,15772,Rented,420,1,0.014,1477,12658,Education,South-West,Online,0
CUST002784,10399,6,0.296,61,M,Self-employed,19693,Family,491,0,0.026,753,817,Business,North-West,Online,0
CUST002785,20238,24,0.249,24,F,Employed,109791,Rented,314,0,0.002,1419,21070,Business,North-Central,Branch,0
CUST002786,23806,12,0.274,56,Other,Self-employed,14198,Owned,216,0,0.038,1567,29220,Business,South-South,Agent,0
CUST002787,14414,3,0.223,68,M,Employed,433624,Rented,447,0,0.002,668,18202,Emergency,South-East,Online,0
CUST002788,7666,6,0.186,63,M,Self-employed,28217,Rented,43,1,0.008,631,11087,Medical,North-Central,Online,0
CUST002789,21007,12,0.322,18,M,Self-employed,11781,Rented,600,0,0.048,484,12787,Business,South-South,Branch,0
CUST002790,45148,3,0.332,56,M,Self-employed,26546,Rented,319,0,0.188,652,8017,Education,North-West,Branch,0
CUST002791,74164,12,0.208,42,M,Employed,22160,Owned,293,1,0.058,938,1141,Emergency,North-West,Online,0
CUST002792,18603,12,0.314,48,F,Self-employed,67805,Rented,679,0,0.007,752,27324,Emergency,South-South,Agent,0
CUST002793,22123,3,0.306,39,M,Employed,82896,Rented,366,0,0.027,1765,44995,Education,North-East,Online,0
CUST002794,11943,12,0.21,27,M,Employed,21933,Owned,83,0,0.01,1430,81883,Business,South-South,Online,0
CUST002795,34970,6,0.252,35,F,Employed,60652,Family,422,0,0.024,894,2765,Emergency,North-East,Online,0
CUST002796,13119,6,0.252,30,F,Self-employed,24763,Rented,297,0,0.022,217,16415,Business,North-East,Agent,0
CUST002797,72240,12,0.309,25,M,Employed,184388,Rented,182,1,0.01,85,11379,Emergency,North-Central,Online,0
CUST002798,4259,12,0.322,26,F,Employed,18551,Family,207,0,0.006,209,8022,Business,North-Central,Online,0
CUST002799,23586,12,0.196,32,F,Employed,309203,Rented,272,1,0.001,1131,21009,Medical,North-East,Branch,0
CUST002800,52121,12,0.276,25,M,Employed,55589,Rented,525,0,0.022,131,61527,Medical,South-South,Agent,0
CUST002801,45279,12,0.309,50,F,Employed,127471,Owned,144,0,0.009,320,1769,Medical,South-West,Agent,0
CUST002802,919550,12,0.314,52,F,Self-employed,16195,Rented,245,0,0.8,99,15313,Business,South-West,Online,0
CUST002803,55257,3,0.205,36,F,Employed,46269,Rented,91,2,0.082,444,14697,Business,South-South,Online,0
CUST002804,10884,12,0.269,47,M,Unemployed,515818,Owned,315,0,0,910,8534,Medical,South-West,Online,0
CUST002805,32384,12,0.326,26,F,Employed,33309,Owned,541,0,0.026,605,5951,Education,South-West,Online,0
CUST002806,4309,3,0.234,36,M,Employed,90378,Owned,224,2,0.004,380,4335,Emergency,North-Central,Online,0
CUST002807,32967,12,0.252,64,M,Employed,38383,Rented,210,0,0.018,347,7851,Business,North-Central,Branch,0
CUST002808,13364,3,0.317,63,F,Self-employed,35917,Family,150,0,0.039,500,4435,Education,North-West,Online,0
CUST002809,108930,12,0.195,43,M,Employed,226075,Owned,80,0,0.008,524,7783,Education,South-East,Branch,0
CUST002810,18780,12,0.326,18,M,Self-employed,279150,Rented,75,0,0.002,1170,2848,Business,South-South,Online,0
CUST002811,31567,24,0.233,20,F,Employed,7637,Rented,70,4,0.04,1297,51460,Emergency,North-Central,Agent,0
CUST002812,16938,3,0.18,51,F,Self-employed,32841,Rented,454,3,0.031,751,2959,Emergency,South-East,Online,0
CUST002813,292617,12,0.22,42,M,Self-employed,19265,Rented,514,2,0.278,447,4555,Business,North-West,Agent,0
CUST002814,24698,6,0.195,47,F,Employed,85767,Family,265,2,0.009,1506,3992,Consumer,South-South,Online,0
CUST002815,327442,12,0.196,18,F,Employed,97642,Rented,86,3,0.055,1127,920,Education,North-East,Online,0
CUST002816,96469,12,0.298,35,F,Self-employed,25945,Rented,512,1,0.092,677,11823,Emergency,North-West,Agent,0
CUST002817,64762,12,0.216,50,M,Self-employed,32559,Owned,555,0,0.036,410,59443,Medical,South-South,Online,0
CUST002818,56527,12,0.339,26,F,Employed,72617,Owned,374,3,0.022,1552,14259,Business,North-East,Online,0
CUST002819,58253,12,0.268,24,M,Self-employed,44581,Rented,239,0,0.029,1694,539,Emergency,North-East,Agent,0
CUST002820,3593,3,0.258,47,F,Self-employed,167991,Rented,501,0,0.002,283,1563,Business,South-West,Online,0
CUST002821,25986,6,0.254,30,F,Employed,26749,Owned,384,2,0.041,498,2547,Business,North-West,Agent,0
CUST002822,100126,12,0.298,34,M,Employed,108423,Rented,456,1,0.023,620,22176,Business,South-South,Online,0
CUST002823,34245,6,0.257,30,F,Employed,47379,Family,287,0,0.031,84,12227,Emergency,South-West,Branch,0
CUST002824,6726,3,0.202,30,F,Employed,197615,Rented,90,2,0.002,1480,48514,Business,North-East,Agent,0
CUST002825,34102,12,0.33,59,F,Employed,87524,Rented,383,0,0.011,1239,1050,Emergency,North-West,Online,0
CUST002826,280667,6,0.253,55,F,Self-employed,13020,Rented,473,0,0.8,1504,3148,Business,North-West,Online,0
CUST002827,162148,6,0.193,54,F,Self-employed,19665,Rented,475,0,0.265,533,21070,Business,South-South,Agent,0
CUST002828,33711,12,0.27,27,F,Employed,19779,Rented,130,2,0.038,1520,7296,Education,North-West,Online,0
CUST002829,113747,6,0.29,31,F,Employed,45948,Rented,426,0,0.12,1208,111252,Education,North-West,Agent,0
CUST002830,23392,3,0.227,60,F,Self-employed,41913,Owned,369,0,0.042,717,9125,Medical,South-West,Agent,0
CUST002831,4700,3,0.316,22,F,Self-employed,67816,Family,211,0,0.007,1270,676,Emergency,North-West,Agent,0
CUST002832,11975,12,0.294,53,M,Employed,288844,Owned,234,1,0.001,739,3153,Medical,North-Central,Branch,0
CUST002833,236917,24,0.291,52,F,Employed,115068,Rented,239,0,0.025,1143,5908,Medical,South-South,Online,0
CUST002834,26139,12,0.252,63,M,Self-employed,48016,Rented,266,0,0.011,380,2381,Emergency,North-Central,Online,0
CUST002835,27117,6,0.344,62,M,Self-employed,29766,Rented,152,0,0.052,1099,3100,Medical,South-West,Online,0
CUST002836,25341,24,0.227,40,F,Employed,179050,Rented,187,1,0.001,866,12142,Education,South-South,Online,0
CUST002837,356811,12,0.278,22,F,Self-employed,125583,Rented,202,3,0.066,1341,51298,Business,North-Central,Online,0
CUST002838,255544,12,0.233,61,F,Self-employed,468544,Owned,188,3,0.011,682,12607,Emergency,North-East,Branch,0
CUST002839,520495,12,0.307,45,M,Self-employed,144826,Family,551,0,0.092,1243,1413,Emergency,South-West,Branch,0
CUST002840,30005,6,0.188,40,M,Self-employed,51045,Owned,134,0,0.018,605,29536,Business,North-East,Online,0
CUST002841,51779,6,0.188,59,F,Employed,169024,Family,259,0,0.01,569,53803,Emergency,North-Central,Branch,0
CUST002842,5884,3,0.318,51,F,Employed,430901,Owned,282,0,0.001,1393,15724,Emergency,North-Central,Online,0
CUST002843,213698,6,0.254,48,F,Employed,33533,Owned,263,3,0.27,622,19016,Consumer,North-West,Agent,0
CUST002844,8943,12,0.238,24,M,Employed,25956,Owned,322,0,0.007,1318,5769,Consumer,South-West,Branch,0
CUST002845,47104,12,0.283,24,F,Employed,18736,Rented,366,1,0.059,712,9978,Emergency,South-West,Online,0
CUST002846,9732,12,0.299,21,F,Self-employed,51727,Owned,338,0,0.005,865,65728,Business,North-East,Agent,0
CUST002847,17914,6,0.214,61,M,Self-employed,33945,Rented,427,0,0.019,1681,39848,Emergency,South-West,Agent,0
CUST002848,13296,3,0.212,49,M,Employed,54492,Rented,309,1,0.017,281,2371,Business,South-South,Online,0
CUST002849,17510,3,0.343,45,F,Self-employed,46817,Family,210,0,0.043,1031,1333,Education,South-East,Agent,0
CUST002850,19016,6,0.28,21,M,Self-employed,107643,Rented,195,0,0.008,877,10580,Consumer,South-South,Agent,0
CUST002851,18808,6,0.246,56,M,Self-employed,164441,Rented,430,0,0.005,1186,24144,Business,North-Central,Online,0
CUST002852,98715,12,0.316,69,M,Self-employed,86235,Rented,250,0,0.03,1281,1975,Emergency,North-Central,Agent,0
CUST002853,9644,3,0.269,62,M,Employed,75345,Owned,331,0,0.011,1590,31684,Business,South-South,Agent,0
CUST002854,47318,24,0.221,25,M,Self-employed,72834,Rented,686,0,0.006,768,13788,Business,North-West,Branch,0
CUST002855,156615,6,0.215,31,M,Employed,23206,Rented,461,1,0.242,440,89119,Consumer,South-South,Branch,0
CUST002856,19617,12,0.247,47,M,Self-employed,118399,Family,266,0,0.003,603,5403,Emergency,South-South,Online,0
CUST002857,15344,12,0.326,20,F,Employed,75108,Owned,408,0,0.006,1179,8569,Education,South-West,Online,0
CUST002858,27539,3,0.19,19,M,Self-employed,4844,Rented,180,0,0.36,764,48303,Consumer,South-West,Agent,0
CUST002859,149592,12,0.217,27,M,Self-employed,87447,Rented,156,1,0.031,1126,5719,Business,North-East,Branch,0
CUST002860,45840,12,0.332,23,M,Employed,52277,Owned,84,0,0.024,1237,21035,Business,South-East,Online,0
CUST002861,19197,12,0.201,24,F,Self-employed,109489,Owned,149,1,0.003,1688,1697,Emergency,North-West,Online,0
CUST002862,64903,12,0.287,33,M,Self-employed,111246,Family,337,0,0.014,911,54435,Education,South-South,Online,0
CUST002863,9674,3,0.216,23,M,Employed,248865,Rented,111,0,0.003,1232,49469,Business,North-East,Online,0
CUST002864,82259,12,0.283,33,M,Employed,27543,Rented,261,0,0.07,232,11498,Emergency,South-West,Agent,0
CUST002865,59297,24,0.245,44,F,Employed,11036,Family,136,0,0.055,284,17296,Business,North-Central,Agent,0
CUST002866,25100,3,0.197,29,F,Unemployed,280852,Rented,619,1,0.006,295,4593,Emergency,South-South,Branch,0
CUST002867,13275,6,0.279,39,M,Self-employed,181542,Rented,29,0,0.003,1461,20821,Business,South-South,Branch,0
CUST002868,12531,24,0.296,32,F,Employed,28673,Rented,322,1,0.005,333,8626,Business,South-West,Branch,0
CUST002869,68994,6,0.296,39,M,Employed,36054,Rented,176,0,0.094,997,13588,Business,North-West,Agent,0
CUST002870,158700,12,0.288,52,M,Employed,66572,Family,390,1,0.057,311,63559,Emergency,South-South,Branch,0
CUST002871,16902,12,0.265,65,F,Employed,62694,Owned,74,0,0.006,1275,9706,Business,South-South,Branch,0
CUST002872,62947,12,0.268,67,F,Employed,22581,Rented,141,3,0.062,1582,57976,Business,South-West,Online,0
CUST002873,2967,6,0.288,32,F,Employed,136919,Family,355,0,0.001,478,16691,Medical,North-Central,Online,0
CUST002874,18005,6,0.297,40,M,Employed,74315,Rented,292,0,0.012,77,40879,Business,South-South,Agent,0
CUST002875,34986,3,0.291,55,F,Employed,12858,Owned,208,0,0.264,1403,2862,Consumer,South-South,Agent,0
CUST002876,12190,12,0.28,66,M,Self-employed,64410,Owned,559,0,0.004,1390,14146,Education,North-West,Online,0
CUST002877,11803,12,0.206,19,M,Employed,119136,Family,13,1,0.002,1188,9951,Education,North-Central,Online,0
CUST002878,16295,12,0.216,19,F,Self-employed,32636,Family,165,0,0.009,1591,1788,Education,North-East,Branch,0
CUST002879,51566,12,0.224,66,F,Self-employed,46293,Owned,343,3,0.021,549,23039,Business,North-Central,Agent,0
CUST002880,29004,6,0.336,36,M,Self-employed,70126,Family,39,0,0.023,434,61223,Education,North-West,Agent,0
CUST002881,2475,3,0.309,22,F,Self-employed,7337,Owned,282,2,0.035,1772,1770,Education,South-East,Agent,0
CUST002882,2850,12,0.274,21,F,Self-employed,48236,Family,441,0,0.001,899,4154,Business,South-East,Online,0
CUST002883,17531,6,0.223,45,F,Employed,86158,Family,362,0,0.008,839,1303,Medical,South-East,Branch,0
CUST002884,62895,6,0.199,35,M,Employed,67392,Family,292,0,0.031,389,529,Business,South-West,Online,0
CUST002885,1343,3,0.333,57,F,Employed,264813,Owned,90,0,0.001,599,6945,Medical,North-Central,Agent,0
CUST002886,19936,3,0.332,58,F,Employed,132033,Rented,362,0,0.017,1313,13715,Business,North-East,Online,0
CUST002887,19312,6,0.199,67,M,Self-employed,38066,Rented,582,2,0.017,346,8493,Consumer,North-East,Online,0
CUST002888,192144,12,0.316,48,M,Employed,54245,Rented,156,0,0.093,1030,2472,Consumer,South-East,Agent,0
CUST002889,22878,24,0.256,39,M,Employed,88059,Owned,135,4,0.003,559,2180,Business,North-West,Online,0
CUST002890,57502,12,0.235,28,F,Employed,3207,Rented,280,1,0.351,1112,2944,Emergency,South-West,Online,0
CUST002891,43023,24,0.306,65,F,Self-employed,10465,Rented,136,1,0.052,598,7030,Consumer,South-South,Agent,0
CUST002892,2816,24,0.284,33,M,Employed,57072,Owned,554,0,0.001,889,3871,Business,South-South,Online,0
CUST002893,91294,12,0.313,21,M,Employed,435197,Owned,320,1,0.005,554,8029,Education,South-South,Agent,0
